4,2025/12/16,9900.00,4342.31,1266.00
2,2025/12/16,2558367.35,167414.15,-47303.03
3,2025/12/16,3208695.00,80611.39,-100012.00
5,2025/12/16,121400.00,-9329.08,-5040.00
1,2025/12/17,812454.00,29921.98,-48011.00
4,2025/12/17,9900.00,4342.31,1266.00
2,2025/12/17,2558367.35,167414.15,253.73
3,2025/12/17,3208695.00,80611.39,-61324.00
5,2025/12/17,121400.00,-9329.08,-5040.00
1,2025/12/18,812454.00,29921.98,-55486.00
4,2025/12/18,9900.00,4342.31,1470.00
2,2025/12/18,2540775.35,194204.56,-30949.97
3,2025/12/18,3208695.00,80611.39,-81966.00
5,2025/12/18,121400.00,-9329.08,-5720.00
1,2025/12/19,812454.00,29921.98,-50408.00
4,2025/12/19,9900.00,4342.31,1434.00
2,2025/12/19,2540775.35,194204.56,-5998.27
3,2025/12/19,3208695.00,80611.39,-39262.00
5,2025/12/19,121400.00,-9329.08,-5840.00
1,2025/12/22,812454.00,29921.98,-31945.00
4,2025/12/22,9900.00,4342.31,1456.00
2,2025/12/22,2540775.35,194204.56,1731.63
3,2025/12/22,3208695.00,80611.39,-40373.00
5,2025/12/22,121400.00,-9329.08,-5840.00
1,2025/12/23,812454.00,29921.98,-28329.00
4,2025/12/23,9900.00,4342.31,1994.00
2,2025/12/23,2540775.35,194204.56,-2138.37
3,2025/12/23,3259341.00,80611.39,-54979.00
5,2025/12/23,121400.00,-9329.08,-5720.00
1,2025/12/24,833254.00,29921.98,-20382.00
4,2025/12/24,20923.00,4342.31,3413.00
2,2025/12/24,2591421.35,194204.56,5944.69
3,2025/12/24,3192019.00,84710.71,-49700.00
5,2025/12/24,121400.00,-9329.08,-6400.00
1,2025/12/25,855754.00,29921.98,-19539.00
4,2025/12/25,20923.00,4342.31,3213.00
2,2025/12/25,2591421.35,194204.56,17925.81
3,2025/12/25,3192019.00,84710.71,-29719.00
5,2025/12/25,121400.00,-9329.08,-6400.00
1,2025/12/26,855754.00,29921.98,-15104.00
4,2025/12/26,20923.00,4342.31,3213.00
2,2025/12/26,2591421.35,194204.56,25473.39
3,2025/12/26,3192019.00,84710.71,-36240.00
5,2025/12/26,121400.00,-9329.08,-6400.00
1,2025/12/29,855754.00,29921.98,-19239.00
4,2025/12/29,20923.00,4342.31,3817.00
2,2025/12/29,2591421.35,194204.56,904.43
3,2025/12/29,3192019.00,84710.71,-67517.00
5,2025/12/29,121400.00,-9329.08,-6800.00
1,2025/12/31,877654.00,29921.98,-7836.00
4,2025/12/31,20923.00,4342.31,1605.00
2,2025/12/31,2591421.35,194204.56,-14548.05
3,2025/12/31,3192019.00,84710.71,-93104.00
5,2025/12/31,121400.00,-9329.08,-5560.00
1,2026/1/5,877654.00,29921.98,18374.00
4,2026/1/5,20923.00,4342.31,1437.00
2,2026/1/5,2591421.35,194204.56,69349.67
3,2026/1/5,3192019.00,84710.71,-8864.00
5,2026/1/5,121400.00,-9329.08,-4360.00
